,FID,ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,year
0,0.0,72,PUERTO RICO,PR,Adjuntas,72001,"Adjuntas Municipio, Puerto Rico",66.6897513489,18760.0,0.0,7673.0,143.0,6305.0,174.0,11791.0,695.0,2257.0,372.0,7124.0,652.0,4737.0,331.0,3032.0,0.0,4307.0,0.0,3861.0,341.0,956.0,149.3,18732.0,28.0,13811.0,669.5,94.0,55.9,32.0,38.0,181.0,70.3,1201.0,144.0,71.0,52.0,63.0,3.7,35.6,5.0,7124.0,652.0,37.6,2.6,16.2,0.0,23.0,0.0,20.6,1.8,15.2,2.3,99.9,0.1,77.9,3.8,1.2,0.7,0.4,0.5,2.9,1.1,19.0,2.2,0.4,0.3,0.974,0.987,0.9351,0.9091,3.8052,1.0,0.3896,0.6623,0.4026,0.6494,2.1039,0.5714,0.8701,0.9091,1.7792,0.9481,0.2597,0.7792,0.2468,0.8052,0.4545,2.5455,0.5584,10.2338,0.974,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1290.0,351.0,6.9,1.9,-999.0,2016
1,1.0,72,PUERTO RICO,PR,Aguada,72003,"Aguada Municipio, Puerto Rico",30.8508235505,40083.0,0.0,17508.0,192.0,12934.0,444.0,21828.0,1365.0,3133.0,458.0,8592.0,560.0,9710.0,589.0,6218.0,0.0,8299.0,0.0,10954.0,498.0,1557.0,256.3,38543.0,349.0,24509.0,1112.5,210.0,81.59999999999998,14.0,22.0,524.0,147.2,1973.0,271.0,90.0,76.0,54.5,3.4,21.2,2.8,8592.0,560.0,35.0,2.1,15.5,0.0,20.7,0.0,27.4,1.3,12.0,1.9,96.2,0.9,64.3,2.9,1.2,0.5,0.1,0.1,4.1,1.1,15.3,2.0,0.2,0.2,0.7273,0.5844,0.6364,0.8571,2.8052,0.7662,0.2857,0.1169,0.8831,0.2468,1.5325,0.1299,0.026,0.3377,0.3636,0.1558,0.2208,0.2208,0.5195,0.4935,0.2857,1.7403,0.1558,6.4416,0.2468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2177.0,534.0,5.4,1.3,-999.0,2016
2,2.0,72,PUERTO RICO,PR,Aguadilla,72005,"Aguadilla Municipio, Puerto Rico",36.5306125429,56893.0,0.0,27365.0,247.0,20999.0,474.0,27469.0,1268.0,4065.0,495.0,10335.0,591.0,11853.0,708.0,10579.0,0.0,12210.0,0.0,13194.0,668.0,3153.0,367.6,56183.0,235.0,31239.0,1424.4,2507.0,285.3,46.0,44.0,508.0,154.4,3854.0,344.0,1963.0,290.0,49.7,2.3,22.2,2.6,10335.0,591.0,30.2,1.8,18.6,0.0,21.5,0.0,23.9,1.2,15.0,1.7,98.8,0.4,57.8,2.6,9.2,1.0,0.2,0.2,2.4,0.7,18.4,1.6,3.5,0.5,0.5195,0.6623,0.2987,0.5844,2.0649,0.5455,0.7662,0.2987,0.6883,0.5974,2.3506,0.7792,0.1039,0.0909,0.1948,0.026,0.8701,0.4286,0.1039,0.7403,0.987,3.1299,0.8442,7.7403,0.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3027.0,455.0,5.5,0.8,-999.0,2016
3,3.0,72,PUERTO RICO,PR,Aguas Buenas,72007,"Aguas Buenas Municipio, Puerto Rico",30.0848693836,27323.0,0.0,10790.0,187.0,8675.0,269.0,13814.0,1145.0,2172.0,354.0,9647.0,1711.0,6335.0,526.0,4471.0,0.0,6118.0,0.0,7292.0,481.0,1130.0,212.8,27176.0,175.0,19670.0,1137.7,163.0,104.5,0.0,25.0,277.0,118.7,1601.0,230.0,197.0,104.0,50.8,4.2,24.6,3.6,9647.0,1711.0,34.2,2.8,16.4,0.0,22.4,0.0,26.8,1.8,13.0,2.4,99.5,0.6,75.79999999999998,4.4,1.5,1.0,0.0,0.4,3.2,1.4,18.5,2.7,0.7,0.4,0.5844,0.7922,0.4545,0.8312,2.6623,0.7143,0.4156,0.5714,0.8571,0.3766,2.2208,0.6494,0.4416,0.8182,1.2597,0.6883,0.3117,0.0,0.3377,0.7532,0.6883,2.0909,0.2857,8.2338,0.7273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.0,380.0,5.1,1.4,-999.0,2016
4,4.0,72,PUERTO RICO,PR,Aibonito,72009,"Aibonito Municipio, Puerto Rico",31.3107362837,24438.0,0.0,9961.0,170.0,8569.0,255.0,11433.0,946.0,382.0,140.0,9262.0,530.0,4389.0,385.0,4197.0,0.0,5225.0,0.0,6404.0,436.0,1231.0,229.4,24383.0,34.0,18034.0,771.2999999999998,161.0,58.0,55.0,51.0,421.0,121.5,1334.0,218.0,24.0,14.0,46.8,3.9,6.0,2.2,9262.0,530.0,26.1,2.3,17.2,0.0,21.4,0.0,26.2,1.8,14.4,2.6,99.8,0.1,78.0,3.3,1.6,0.6,0.6,0.5,4.9,1.4,15.6,2.5,0.1,0.1,0.3117,0.026,0.5584,0.3117,1.2078,0.1818,0.5584,0.2597,0.8312,0.4935,2.1429,0.5974,0.7532,0.9221,1.6753,0.8961,0.3377,0.8701,0.7273,0.5325,0.1299,2.5974,0.6104,7.6234,0.5584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,572.0,183.0,2.3,0.8,-999.0,2016
5,5.0,72,PUERTO RICO,PR,Añasco,72011,"Añasco Municipio, Puerto Rico",39.284829847,28250.0,0.0,12448.0,163.0,9373.0,356.0,13760.0,1049.0,1570.0,298.0,8673.0,500.0,6330.0,473.0,4972.0,0.0,5942.0,0.0,6858.0,526.0,1071.0,196.5,27839.0,178.0,19010.0,1059.9,212.0,89.09999999999998,35.0,40.0,326.0,123.7,1407.0,208.0,117.0,77.0,48.9,3.7,15.5,2.8,8673.0,500.0,32.4,2.4,17.6,0.0,21.0,0.0,24.3,1.9,11.4,2.1,98.5,0.6,70.7,3.9,1.7,0.7,0.3,0.3,3.5,1.3,15.0,2.1,0.4,0.3,0.4156,0.3636,0.6104,0.7403,2.1299,0.5844,0.6494,0.1688,0.7403,0.2208,1.7792,0.3506,0.0649,0.6104,0.6753,0.2987,0.3506,0.6623,0.3766,0.4286,0.4935,2.3117,0.4026,6.8961,0.3506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,209.0,2.8,0.7,-999.0,2016
6,6.0,72,PUERTO RICO,PR,Arecibo,72013,"Arecibo Municipio, Puerto Rico",125.945366604,91096.0,0.0,41400.0,373.0,32121.0,639.0,43974.0,1738.0,5100.0,599.0,9438.0,388.0,16524.0,795.0,17353.0,0.0,18906.0,0.0,15751.0,858.0,4400.0,404.7,90756.0,127.0,55775.0,1773.2,1624.0,211.7,32.0,34.0,631.0,156.0,5859.0,404.0,1695.0,392.0,48.9,1.9,18.1,1.9,9438.0,388.0,26.2,1.3,19.0,0.0,20.8,0.0,17.5,0.9,13.7,1.2,99.6,0.1,64.4,2.0,3.9,0.5,0.1,0.1,2.0,0.5,18.2,1.3,1.9,0.4,0.4156,0.4805,0.5195,0.3247,1.7403,0.4156,0.8052,0.1429,0.2338,0.4416,1.6234,0.2078,0.5584,0.3506,0.9091,0.4416,0.7532,0.2208,0.026,0.7143,0.9091,2.6234,0.6494,6.8961,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5155.0,689.0,5.7,0.8,-999.0,2016
7,7.0,72,PUERTO RICO,PR,Arroyo,72015,"Arroyo Municipio, Puerto Rico",15.0075851253,18778.0,0.0,8556.0,167.0,6203.0,336.0,9958.0,884.0,1112.0,299.0,7655.0,839.0,3135.0,452.0,3079.0,0.0,4512.0,0.0,4340.0,409.0,1046.0,236.4,18749.0,33.0,13246.0,890.2,136.0,94.9,57.0,53.0,285.0,128.1,1015.0,216.0,17.0,12.0,53.1,4.7,22.3,5.7,7655.0,839.0,25.2,3.6,16.4,0.0,24.0,0.0,23.1,2.2,16.9,3.7,99.8,0.2,74.7,5.0,1.6,1.1,0.7,0.6,4.6,2.0,16.4,3.5,0.1,0.1,0.6883,0.6883,0.8182,0.2857,2.4805,0.6753,0.4156,0.8571,0.5974,0.8831,2.7532,0.974,0.8571,0.7922,1.6494,0.8701,0.3247,0.8961,0.6364,0.5714,0.1039,2.5325,0.5455,9.4156,0.8961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,205.0,4.0,1.1,-999.0,2016
8,8.0,72,PUERTO RICO,PR,Barceloneta,72017,"Barceloneta Municipio, Puerto Rico",18.6929283292,24699.0,0.0,9892.0,182.0,8330.0,272.0,13083.0,1001.0,1148.0,279.0,8245.0,581.0,4306.0,449.0,4164.0,0.0,5633.0,0.0,6232.0,635.0,1119.0,230.5,24601.0,124.0,15475.0,1056.7,119.0,50.8,21.0,33.0,210.0,126.5,1188.0,196.0,36.0,38.0,53.0,4.1,17.7,4.5,8245.0,581.0,25.9,2.7,16.9,0.0,22.8,0.0,25.3,2.6,13.4,2.7,99.6,0.5,66.4,4.5,1.2,0.5,0.2,0.3,2.5,1.5,14.3,2.4,0.1,0.2,0.6753,0.4675,0.7273,0.2987,2.1688,0.5974,0.4805,0.6494,0.8052,0.4286,2.3636,0.8052,0.5325,0.4545,0.987,0.4805,0.2338,0.4286,0.1429,0.3117,0.1818,1.2987,0.0519,6.8182,0.2987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.0,370.0,4.9,1.5,-999.0,2016
9,9.0,72,PUERTO RICO,PR,Barranquitas,72019,"Barranquitas Municipio, Puerto Rico",34.2526686582,29548.0,0.0,11034.0,142.0,9376.0,271.0,17728.0,1006.0,629.0,161.0,7369.0,565.0,5671.0,499.0,3869.0,0.0,7308.0,0.0,7379.0,522.0,1579.0,234.2,29548.0,25.0,23031.0,1232.2,234.0,94.8,13.0,23.0,680.0,183.0,1324.0,224.0,417.0,247.0,60.7,3.3,9.2,2.3,7369.0,565.0,30.2,2.7,13.1,0.0,24.7,0.0,25.0,1.8,16.8,2.4,100.0,0.1,83.2,4.5,2.1,0.9,0.1,0.2,7.3,1.9,14.1,2.3,1.4,0.8,0.9351,0.0649,0.8831,0.5844,2.4675,0.6623,0.013,0.961,0.7662,0.8701,2.6104,0.9091,1.0,0.987,1.987,1.0,0.4675,0.2208,0.9091,0.2727,0.8571,2.7273,0.7013,9.7922,0.9351,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1028.0,345.0,3.5,1.2,-999.0,2016
10,10.0,72,PUERTO RICO,PR,Bayamón,72021,"Bayamón Municipio, Puerto Rico",44.3307849158,192974.0,0.0,83785.0,454.0,70950.0,692.0,66051.0,2092.0,12262.0,859.0,13472.0,333.0,27786.0,910.0,36624.0,0.0,39086.0,0.0,47075.0,1223.0,10679.0,532.2,191731.0,328.0,100787.0,2087.7,7201.0,544.0,128.0,65.0,1867.0,267.2,9543.0,486.0,6477.0,572.0,35.3,1.1,15.2,1.0,13472.0,333.0,20.7,0.7,19.0,0.0,20.3,0.0,25.1,0.7,15.1,0.7,99.4,0.2,54.9,1.1,8.6,0.6,0.2,0.1,2.6,0.4,13.5,0.7,3.4,0.3,0.0649,0.3247,0.1039,0.0649,0.5584,0.0649,0.8052,0.0649,0.7792,0.6234,2.2727,0.7013,0.3636,0.039,0.4026,0.1818,0.8442,0.4286,0.1688,0.1818,0.974,2.5974,0.5974,5.8312,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12974.0,1070.0,6.9,0.6,-999.0,2016
11,11.0,72,PUERTO RICO,PR,Cabo Rojo,72023,"Cabo Rojo Municipio, Puerto Rico",70.3715999436,50096.0,0.0,29625.0,219.0,17130.0,549.0,25055.0,1502.0,1603.0,302.0,9833.0,754.0,10789.0,692.0,10183.0,0.0,10468.0,0.0,7738.0,582.0,1936.0,297.4,49971.0,87.0,27656.0,1334.5,2238.0,310.6,1379.0,231.0,611.0,177.2,2517.0,317.0,134.0,100.0,50.1,3.0,11.0,2.0,9833.0,754.0,30.8,2.0,20.3,0.0,20.9,0.0,15.5,1.2,11.3,1.7,99.8,0.2,57.9,2.8,7.6,1.0,4.7,0.8,3.6,1.0,14.7,1.8,0.3,0.2,0.5455,0.1169,0.4026,0.6494,1.7143,0.3896,0.9351,0.1558,0.1299,0.1818,1.4026,0.0779,0.7273,0.1169,0.8442,0.3766,0.8312,1.0,0.4286,0.3896,0.3247,2.974,0.7922,6.9351,0.3766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2593.0,602.0,5.2,1.2,-999.0,2016
12,12.0,72,PUERTO RICO,PR,Caguas,72025,"Caguas Municipio, Puerto Rico",58.603519093,136372.0,0.0,58356.0,318.0,50327.0,583.0,50464.0,2084.0,8686.0,744.0,13911.0,484.0,19275.0,864.0,23831.0,0.0,29570.0,0.0,31947.0,1115.0,7883.0,525.9,135183.0,446.0,79781.0,1999.6,3694.0,338.6,79.0,55.0,1591.0,254.6,8406.0,523.0,1087.0,164.0,37.2,1.5,15.4,1.3,13911.0,484.0,20.6,0.9,17.5,0.0,21.7,0.0,23.5,0.8,15.7,1.0,99.1,0.3,61.6,1.5,6.3,0.6,0.1,0.1,3.2,0.5,16.7,1.1,0.8,0.1,0.1299,0.3377,0.0779,0.039,0.5844,0.0779,0.6234,0.3766,0.6494,0.7273,2.3766,0.8182,0.2338,0.2338,0.4675,0.1948,0.8182,0.2208,0.3247,0.5974,0.7403,2.7013,0.6883,6.1299,0.1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9522.0,872.0,7.0,0.6,-999.0,2016
13,13.0,72,PUERTO RICO,PR,Camuy,72027,"Camuy Municipio, Puerto Rico",46.3547408663,33481.0,0.0,14051.0,166.0,11816.0,332.0,16173.0,1221.0,2178.0,376.0,9271.0,668.0,7138.0,481.0,5648.0,0.0,7196.0,0.0,7282.0,585.0,1437.0,265.3,33252.0,127.0,21917.0,1080.5,84.0,60.7,0.0,28.0,293.0,117.8,1434.0,240.0,109.0,61.0,48.4,3.6,20.0,3.2,9271.0,668.0,31.2,2.1,16.9,0.0,21.5,0.0,21.8,1.7,12.2,2.2,99.3,0.4,68.9,3.4,0.6,0.4,0.0,0.3,2.5,1.0,12.1,2.0,0.3,0.2,0.3896,0.5195,0.5455,0.6753,2.1299,0.5714,0.4805,0.3117,0.5065,0.2727,1.5714,0.1558,0.3377,0.5195,0.8571,0.3896,0.0649,0.0,0.1299,0.0909,0.4286,0.7143,0.0,5.2727,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.0,407.0,5.6,1.2,-999.0,2016
14,14.0,72,PUERTO RICO,PR,Canóvanas,72029,"Canóvanas Municipio, Puerto Rico",32.868007658,47174.0,0.0,18012.0,221.0,14664.0,347.0,20421.0,1164.0,4195.0,540.0,10664.0,543.0,8299.0,573.0,6858.0,0.0,11176.0,0.0,8721.0,628.0,2189.0,300.2,47128.0,54.0,28790.0,1045.3,148.0,67.8,10.0,15.0,1122.0,220.9,2100.0,246.0,111.0,94.0,43.5,2.5,22.2,2.9,10664.0,543.0,26.6,1.8,14.5,0.0,23.7,0.0,18.5,1.3,14.9,2.0,99.9,0.1,64.9,2.4,0.8,0.4,0.1,0.1,7.7,1.5,14.3,1.7,0.2,0.2,0.1948,0.6623,0.2208,0.3506,1.4286,0.3117,0.1429,0.8182,0.2727,0.5325,1.7662,0.3377,0.9221,0.3766,1.2987,0.7143,0.1429,0.2208,0.9351,0.3117,0.2987,1.9091,0.1948,6.4026,0.2208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5153.0,708.0,10.9,1.5,-999.0,2016
15,15.0,72,PUERTO RICO,PR,Carolina,72031,"Carolina Municipio, Puerto Rico",45.3557003968,165040.0,0.0,77771.0,401.0,64408.0,858.0,49105.0,2298.0,10557.0,757.0,15403.0,362.0,19402.0,853.0,31835.0,0.0,34151.0,0.0,37475.0,1390.0,10292.0,625.9,163626.0,310.0,81569.0,2068.7,16300.0,719.0,172.0,104.0,2198.0,327.4,8725.0,619.0,716.0,195.0,29.9,1.4,14.2,1.0,15403.0,362.0,17.0,0.7,19.3,0.0,20.7,0.0,22.8,0.8,16.0,0.9,99.1,0.2,52.0,1.3,21.0,0.9,0.2,0.1,3.4,0.5,13.5,1.0,0.4,0.1,0.013,0.2468,0.0519,0.026,0.3377,0.026,0.8312,0.1039,0.5584,0.8052,2.2987,0.7403,0.2597,0.026,0.2857,0.0909,0.987,0.4286,0.3636,0.1818,0.5195,2.4805,0.5325,5.4026,0.1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,13629.0,1187.0,8.3,0.7,-999.0,2016
16,16.0,72,PUERTO RICO,PR,Cataño,72033,"Cataño Municipio, Puerto Rico",4.88358064494,26137.0,0.0,10849.0,124.0,9190.0,226.0,12829.0,709.0,3272.0,314.0,11039.0,675.0,4732.0,350.0,4204.0,0.0,6005.0,0.0,5588.0,429.0,1639.0,185.2,26019.0,60.0,15435.0,781.4,1297.0,158.0,34.0,28.0,442.0,115.4,2452.0,227.0,7.0,12.0,49.1,2.7,29.7,2.6,11039.0,675.0,27.2,2.0,16.1,0.0,23.0,0.0,21.4,1.6,17.8,2.0,99.5,0.2,62.6,3.2,12.0,1.5,0.3,0.3,4.8,1.3,26.7,2.4,0.0,0.0,0.4545,0.9481,0.1688,0.3766,1.9481,0.4805,0.3766,0.6753,0.4675,0.9221,2.4416,0.8961,0.4805,0.2468,0.7273,0.3247,0.9221,0.6623,0.7013,1.0,0.039,3.3247,0.9221,8.4416,0.7792,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,1866.0,318.0,7.1,1.2,-999.0,2016
17,17.0,72,PUERTO RICO,PR,Cayey,72035,"Cayey Municipio, Puerto Rico",51.9345305989,46071.0,0.0,20106.0,201.0,16629.0,340.0,19824.0,1086.0,2089.0,300.0,12441.0,1110.0,8610.0,595.0,8045.0,0.0,9760.0,0.0,14244.0,660.0,2380.0,300.0,45829.0,159.0,30366.0,1200.6,611.0,172.0,54.0,59.0,604.0,157.2,2816.0,292.0,142.0,29.0,43.1,2.4,12.1,1.8,12441.0,1110.0,27.2,1.9,17.5,0.0,21.2,0.0,30.9,1.4,14.3,1.8,99.5,0.3,69.3,2.7,3.0,0.9,0.3,0.3,3.6,0.9,16.9,1.8,0.3,0.1,0.1818,0.1818,0.1169,0.3766,0.8571,0.1039,0.6234,0.2078,0.961,0.4545,2.2468,0.6753,0.4545,0.5325,0.987,0.4805,0.6234,0.6623,0.4545,0.6364,0.4026,2.7792,0.7532,6.8701,0.3247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3130.0,535.0,6.8,1.2,-999.0,2016
18,18.0,72,PUERTO RICO,PR,Ceiba,72037,"Ceiba Municipio, Puerto Rico",29.0355078544,12538.0,0.0,7456.0,117.0,4585.0,233.0,5611.0,595.0,453.0,153.0,10584.0,1370.0,2112.0,255.0,2536.0,0.0,2712.0,0.0,1316.0,209.0,594.0,143.7,12417.0,79.0,6920.0,513.3,261.0,94.0,12.0,16.0,215.0,84.5,681.0,173.0,24.0,17.0,44.8,4.8,11.4,3.7,10584.0,1370.0,24.6,3.0,20.2,0.0,21.6,0.0,10.5,1.7,13.0,3.1,99.0,0.6,58.3,4.3,3.5,1.3,0.2,0.2,4.7,1.8,14.9,3.6,0.2,0.1,0.2468,0.1299,0.2727,0.2468,0.8961,0.1558,0.9091,0.3506,0.0649,0.3636,1.6883,0.2468,0.2078,0.1558,0.3636,0.1429,0.7013,0.4286,0.6494,0.4026,0.2468,2.4286,0.5065,5.3766,0.1039,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,598.0,195.0,4.8,1.6,-999.0,2016
19,19.0,72,PUERTO RICO,PR,Ciales,72039,"Ciales Municipio, Puerto Rico",66.5292680526,17644.0,0.0,7322.0,129.0,5883.0,216.0,10694.0,876.0,576.0,166.0,7080.0,671.0,4207.0,351.0,2917.0,0.0,3974.0,0.0,3532.0,390.0,1009.0,209.4,17576.0,61.0,12613.0,712.3,235.0,99.7,0.0,21.0,210.0,109.8,1190.0,208.0,17.0,28.0,60.8,5.0,14.1,4.1,7080.0,671.0,35.4,3.0,16.5,0.0,22.5,0.0,20.0,2.2,17.2,3.5,99.6,0.3,75.9,4.3,3.2,1.4,0.0,0.5,3.6,1.9,20.2,3.5,0.1,0.2,0.9481,0.2338,0.961,0.8701,3.013,0.8312,0.4545,0.5974,0.3766,0.9091,2.3377,0.7662,0.5455,0.8571,1.4026,0.7532,0.6494,0.0,0.4416,0.8701,0.1169,2.0779,0.2727,8.8312,0.8442,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,803.0,224.0,4.6,1.3,-999.0,2016
20,20.0,72,PUERTO RICO,PR,Cidra,72041,"Cidra Municipio, Puerto Rico",36.0212065526,41782.0,0.0,16213.0,194.0,13519.0,304.0,17471.0,996.0,2703.0,382.0,11107.0,476.0,6767.0,459.0,6068.0,0.0,9350.0,0.0,11776.0,653.0,2124.0,266.0,41662.0,68.0,27778.0,1008.9,82.0,58.2,53.0,43.0,530.0,136.2,1852.0,240.0,177.0,96.0,42.0,2.4,16.5,2.3,11107.0,476.0,24.0,1.6,14.5,0.0,22.4,0.0,28.3,1.6,15.7,1.9,99.7,0.2,70.3,2.6,0.5,0.4,0.3,0.3,3.9,1.0,13.7,1.7,0.4,0.2,0.1558,0.3896,0.1558,0.1558,0.8571,0.1039,0.1429,0.5455,0.9091,0.7532,2.3506,0.7922,0.7143,0.5714,1.2857,0.7013,0.039,0.6623,0.5065,0.2208,0.5065,1.9351,0.2208,6.4286,0.2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2076.0,428.0,5.0,1.0,-999.0,2016
21,21.0,72,PUERTO RICO,PR,Coamo,72043,"Coamo Municipio, Puerto Rico",78.0128033122,40090.0,0.0,16380.0,177.0,13609.0,338.0,19726.0,1237.0,1342.0,368.0,9699.0,547.0,7627.0,557.0,6079.0,0.0,9259.0,0.0,9687.0,684.0,2655.0,351.6,39857.0,239.0,27313.0,1023.4,439.0,137.4,0.0,28.0,560.0,187.1,2051.0,284.0,113.0,70.0,49.3,3.1,10.4,2.7,9699.0,547.0,28.1,2.1,15.2,0.0,23.1,0.0,24.2,1.7,19.5,2.5,99.4,0.6,72.0,2.7,2.7,0.8,0.0,0.2,4.1,1.4,15.1,2.1,0.3,0.2,0.4805,0.0779,0.4416,0.4545,1.4545,0.3247,0.2208,0.7013,0.7143,0.987,2.6234,0.9351,0.4156,0.6623,1.0779,0.5325,0.5325,0.0,0.5325,0.4545,0.3506,1.8701,0.1818,7.026,0.3896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1937.0,439.0,4.8,1.1,-999.0,2016
22,22.0,72,PUERTO RICO,PR,Comerío,72045,"Comerío Municipio, Puerto Rico",28.4005754707,20153.0,0.0,7625.0,140.0,6249.0,233.0,12220.0,737.0,1359.0,256.0,6975.0,601.0,5138.0,404.0,3084.0,0.0,4547.0,0.0,5849.0,427.0,1019.0,187.4,20079.0,55.0,14665.0,785.5,262.0,82.9,0.0,25.0,281.0,97.2,1454.0,187.0,15.0,15.0,61.0,3.7,22.0,3.8,6975.0,601.0,38.2,3.0,15.3,0.0,22.6,0.0,29.0,2.1,16.3,2.9,99.6,0.3,77.0,4.1,3.4,1.1,0.0,0.5,4.5,1.5,23.3,3.0,0.1,0.1,0.961,0.6234,0.974,0.9221,3.4805,0.9351,0.2468,0.6234,0.9221,0.8312,2.6234,0.9221,0.5844,0.8831,1.4675,0.7662,0.6883,0.0,0.5974,0.961,0.0909,2.3377,0.4156,9.9091,0.961,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,800.0,268.0,4.0,1.3,-999.0,2016
